tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
922,15:15.3,30:37.3,285,Broadway & E 14 St,40.73454567,-73.99074142,311,Norfolk St & Broome St,40.7172274,-73.98802084,30530,Subscriber,1957,1
338,15:01.1,20:39.5,523,W 38 St & 8 Ave,40.75466591,-73.99138152,448,W 37 St & 10 Ave,40.75660359,-73.9979009,39455,Customer,1996,1
463,09:20.7,17:04.0,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,3259,9 Ave & W 28 St,40.74937024,-73.99923384,39207,Subscriber,1987,1
2131,33:19.1,08:50.5,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,517,Pershing Square South,40.751581,-73.97791,33909,Subscriber,1968,1
612,22:54.1,33:07.0,391,Clark St & Henry St,40.69760127,-73.99344559,417,Barclay St & Church St,40.71291224,-74.01020234,39613,Subscriber,1986,1
203,01:49.2,05:13.1,3069,Lorimer St & Broadway,40.70411791,-73.94818595,3072,Leonard St & Boerum St,40.70583339,-73.94644578,38590,Subscriber,1997,2
1827,31:12.5,01:39.8,532,S 5 Pl & S 5 St,40.710451,-73.960876,3435,Grand St & Elizabeth St,40.718822,-73.99596,15013,Subscriber,1976,1
329,01:00.2,06:29.5,439,E 4 St & 2 Ave,40.7262807,-73.98978041,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,38418,Customer,1996,2
271,27:01.2,31:32.7,3434,W 88 St & West End Ave,40.79025417,-73.9771834,3162,W 78 St & Broadway,40.78339981,-73.98093133,26463,Subscriber,1967,2
125,37:50.6,39:56.4,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,15201,Subscriber,1989,1
1107,43:06.7,01:33.8,482,W 15 St & 7 Ave,40.73935542,-73.99931783,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,38696,Subscriber,1988,2
1049,55:06.7,12:36.5,3707,Lexington Ave & E 26 St,40.741459,-73.983293,492,W 33 St & 7 Ave,40.75019995,-73.99093085,39767,Customer,1991,1
2565,19:08.0,01:53.9,3434,W 88 St & West End Ave,40.79025417,-73.9771834,3503,Madison Ave & E 120 St,40.80295,-73.942954,19466,Subscriber,1966,1
6853,27:36.4,21:49.7,3675,3 Ave & E 95 St,40.7845968,-73.94968539,3725,2 Ave & E 72 St,40.76876203,-73.95840794,39828,Customer,1997,2
1687,14:18.8,42:25.9,3254,Soissons Landing,40.69231661,-74.01486576,3254,Soissons Landing,40.69231661,-74.01486576,18417,Customer,1969,0
609,45:27.4,55:37.3,455,1 Ave & E 44 St,40.75001986,-73.96905301,507,E 25 St & 2 Ave,40.73912601,-73.97973776,39502,Subscriber,1996,1
1402,43:37.9,07:00.0,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,3680,E 43 St & 5 Ave,40.75412081,-73.98025185,18570,Customer,1997,2
1662,21:24.9,49:07.9,3323,W 106 St & Central Park West,40.7981856,-73.9605909,3163,Central Park West & W 68 St,40.7734066,-73.97782542,31368,Customer,1990,2
438,36:04.7,43:22.8,477,W 41 St & 8 Ave,40.75640548,-73.9900262,72,W 52 St & 11 Ave,40.76727216,-73.99392888,27034,Subscriber,1981,1
670,33:12.3,44:22.8,3290,E 89 St & York Ave,40.7779453,-73.946041,3141,1 Ave & E 68 St,40.76500525,-73.95818491,31006,Subscriber,1983,1
247,21:41.7,25:49.2,3572,34 Ave & 38 St,40.756913,-73.921631,3662,31 Ave & Steinway St,40.7612939,-73.91691685,38646,Subscriber,1967,1
574,13:55.6,23:30.2,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,33851,Subscriber,1974,1
211,22:13.7,25:45.1,320,Leonard St & Church St,40.717571,-74.005549,224,Spruce St & Nassau St,40.71146364,-74.00552427,27496,Subscriber,1984,1
365,23:20.0,29:25.3,469,Broadway & W 53 St,40.76344058,-73.98268129,362,Broadway & W 37 St,40.75172632,-73.98753523,34945,Subscriber,1969,1
968,17:13.1,33:21.2,3416,7 Ave & Park Pl,40.6776147,-73.97324283,3674,Jay St & York St,40.70140317,-73.9867267,32758,Subscriber,1977,2
1613,21:47.9,48:40.9,3143,5 Ave & E 78 St,40.77632142,-73.96427393,3323,W 106 St & Central Park West,40.7981856,-73.9605909,38554,Customer,2000,1
424,00:08.7,07:12.8,545,E 23 St & 1 Ave,40.736502,-73.97809472,503,E 20 St & Park Ave,40.73827428,-73.98751968,27945,Subscriber,1993,2
1726,02:57.1,31:43.5,3568,34 St & 35 Ave,40.7569332,-73.9262231,3597,43 St & Broadway,40.7577284,-73.9166368,32134,Customer,1982,1
687,37:25.9,48:53.2,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,326,E 11 St & 1 Ave,40.72953837,-73.98426726,33815,Customer,1994,1
574,45:21.0,54:55.4,514,12 Ave & W 40 St,40.76087502,-74.00277668,459,W 20 St & 11 Ave,40.746745,-74.007756,35209,Subscriber,1978,2
870,34:04.5,48:34.9,3656,E 2 St & Avenue A,40.72307749,-73.98583621,516,E 47 St & 1 Ave,40.75206862,-73.96784384,39920,Subscriber,1992,1
1063,10:24.9,28:08.6,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,28426,Subscriber,1996,2
1117,59:48.1,18:25.4,3160,Central Park West & W 76 St,40.77896784,-73.97374737,468,Broadway & W 56 St,40.7652654,-73.98192338,25830,Customer,1997,1
974,36:07.3,52:21.9,3143,5 Ave & E 78 St,40.77632142,-73.96427393,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,15479,Subscriber,1995,1
1104,48:07.5,06:31.7,224,Spruce St & Nassau St,40.71146364,-74.00552427,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,39487,Subscriber,1969,0
1417,42:45.8,06:23.0,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,491,E 24 St & Park Ave S,40.74096374,-73.98602213,17594,Subscriber,1983,1
341,30:54.3,36:35.5,3607,31 Ave & 14 St,40.7682,-73.9322662,3603,31 Ave & 30 St,40.7647,-73.9240312,16164,Subscriber,1974,1
530,50:27.4,59:18.3,3711,E 13 St & Avenue A,40.72966729,-73.98067966,307,Canal St & Rutgers St,40.71427487,-73.98990025,39160,Subscriber,1980,1
465,00:53.0,08:38.2,342,Columbia St & Rivington St,40.71739973,-73.98016555,291,Madison St & Montgomery St,40.713126,-73.984844,32489,Subscriber,2001,1
195,51:30.3,54:46.1,494,W 26 St & 8 Ave,40.74734825,-73.99723551,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17490,Subscriber,1966,1
1408,06:41.4,30:09.7,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,143,Clinton St & Joralemon St,40.69239502,-73.99337909,34238,Subscriber,1982,2
1212,08:35.6,28:47.9,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,3140,1 Ave & E 78 St,40.77140426,-73.9535166,17400,Subscriber,1980,1
1541,44:26.2,10:08.0,518,E 39 St & 2 Ave,40.74780373,-73.9734419,415,Pearl St & Hanover Square,40.7047177,-74.00926027,27197,Subscriber,1988,1
2418,20:14.6,00:33.5,326,E 11 St & 1 Ave,40.72953837,-73.98426726,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,21658,Customer,1995,1
567,43:09.6,52:37.1,3714,Division Av & Hooper St,40.70684203,-73.9544354,471,Grand St & Havemeyer St,40.71286844,-73.95698119,39172,Subscriber,1990,1
916,05:17.2,20:33.4,476,E 31 St & 3 Ave,40.74394314,-73.97966069,491,E 24 St & Park Ave S,40.74096374,-73.98602213,25627,Subscriber,1986,1
682,37:22.2,48:45.0,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3143,5 Ave & E 78 St,40.77632142,-73.96427393,29864,Customer,1969,0
1230,04:04.4,24:35.0,393,E 5 St & Avenue C,40.72299208,-73.97995466,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,39031,Subscriber,1990,1
405,02:13.0,08:58.9,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,33074,Subscriber,1975,2
302,53:29.6,58:31.9,3105,N 15 St & Wythe Ave,40.724055,-73.955736,3116,Huron St & Franklin St,40.73266,-73.95826,27034,Subscriber,1982,1
1269,46:34.1,07:43.9,411,E 6 St & Avenue D,40.72228087,-73.97668709,3459,E 53 St & 3 Ave,40.75763228,-73.96930575,28407,Subscriber,1982,2
529,34:42.9,43:32.0,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,38670,Subscriber,1987,2
1036,35:07.9,52:24.4,3747,E 84 St & 3 Ave,40.77755374,-73.9551276,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,27015,Subscriber,1969,0
1495,34:50.9,59:46.2,311,Norfolk St & Broome St,40.7172274,-73.98802084,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,21051,Customer,1994,2
833,47:58.2,01:51.5,504,1 Ave & E 16 St,40.73221853,-73.98165557,497,E 17 St & Broadway,40.73704984,-73.99009296,17137,Subscriber,1965,2
524,06:12.2,14:57.1,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3615,44 Dr & 21 St,40.748,-73.9460927,39210,Customer,1969,0
312,39:49.9,45:02.4,492,W 33 St & 7 Ave,40.75019995,-73.99093085,523,W 38 St & 8 Ave,40.75466591,-73.99138152,15236,Subscriber,1973,1
311,50:25.0,55:36.3,334,W 20 St & 7 Ave,40.74238787,-73.99726235,3641,Broadway & W 25 St,40.74286877,-73.98918629,39895,Subscriber,1965,1
477,41:35.1,49:33.0,503,E 20 St & Park Ave,40.73827428,-73.98751968,462,W 22 St & 10 Ave,40.74691959,-74.00451887,25152,Subscriber,1991,1
600,29:58.6,39:59.1,3479,Picnic Point,40.6851256,-74.02535319,3254,Soissons Landing,40.69231661,-74.01486576,19263,Customer,1969,0
859,28:04.5,42:23.8,350,Clinton St & Grand St,40.71559509,-73.9870295,332,Cherry St,40.71219906,-73.97948148,38099,Subscriber,1991,2
1682,04:35.6,32:38.1,492,W 33 St & 7 Ave,40.75019995,-73.99093085,173,Broadway & W 49 St,40.76068327,-73.98452729,27130,Subscriber,1984,1
438,30:51.2,38:09.6,513,W 56 St & 10 Ave,40.768254,-73.988639,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,28349,Subscriber,1988,1
1058,38:20.8,55:59.2,3002,South End Ave & Liberty St,40.711512,-74.015756,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,16441,Customer,2000,2
1818,38:24.9,08:43.7,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3536,W 116 St & Broadway,40.8082,-73.9641,34984,Subscriber,1995,2
1472,28:34.6,53:07.3,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,29805,Customer,1995,1
819,22:09.9,35:49.2,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,3609,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,39177,Subscriber,1972,1
1064,34:59.1,52:43.1,466,W 25 St & 6 Ave,40.74395411,-73.99144871,479,9 Ave & W 45 St,40.76019252,-73.9912551,31671,Subscriber,1981,1
999,09:03.5,25:42.7,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,276,Duane St & Greenwich St,40.71748752,-74.0104554,35279,Subscriber,1985,2
1016,19:06.5,36:02.6,3344,Pioneer St & Van Brunt St,40.679043,-74.011169,3300,Prospect Park West & 8 St,40.66514682,-73.97637606,32561,Subscriber,1987,0
877,55:07.0,09:44.9,3459,E 53 St & 3 Ave,40.75763228,-73.96930575,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,39144,Customer,1985,1
356,38:31.1,44:28.0,3377,Carroll St & Bond St,40.6786115,-73.99037292,467,Dean St & 4 Ave,40.68312489,-73.97895137,30821,Subscriber,1989,1
2213,14:48.0,51:41.6,3721,31 St & Newtown Ave,40.76754878,-73.92093346,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,17519,Subscriber,1994,2
778,15:26.9,28:25.1,520,W 52 St & 5 Ave,40.75992262,-73.97648516,3137,5 Ave & E 73 St,40.77282817,-73.96685276,35308,Subscriber,1972,2
1375,18:38.9,41:34.3,3162,W 78 St & Broadway,40.78339981,-73.98093133,494,W 26 St & 8 Ave,40.74734825,-73.99723551,18959,Subscriber,1984,1
224,09:39.8,13:24.6,296,Division St & Bowery,40.71413089,-73.9970468,361,Allen St & Hester St,40.71605866,-73.99190759,17269,Subscriber,1978,1
599,47:57.5,57:56.9,342,Columbia St & Rivington St,40.71739973,-73.98016555,411,E 6 St & Avenue D,40.72228087,-73.97668709,32828,Subscriber,1937,2
1056,16:14.5,33:50.5,116,W 17 St & 8 Ave,40.74177603,-74.00149746,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,26734,Customer,1996,2
253,31:46.4,36:00.1,485,W 37 St & 5 Ave,40.75038009,-73.98338988,523,W 38 St & 8 Ave,40.75466591,-73.99138152,26923,Subscriber,1958,1
1363,40:20.7,03:04.0,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,3467,W Broadway & Spring Street,40.72494672,-74.00165856,38380,Subscriber,1970,1
2782,08:57.5,55:20.0,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,310,State St & Smith St,40.68926942,-73.98912867,28111,Subscriber,1977,2
419,38:14.1,45:13.7,3384,Smith St & 3 St,40.6787242,-73.99599099,310,State St & Smith St,40.68926942,-73.98912867,39877,Customer,1991,1
391,18:57.8,25:29.1,3410,Dean St & Hoyt St,40.6864442,-73.98759104,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,33605,Subscriber,1977,2
1412,05:41.7,29:14.6,265,Stanton St & Chrystie St,40.72229346,-73.99147535,3727,Frost St & Meeker Ave,40.71766197,-73.94880027,24994,Subscriber,1986,1
853,15:19.3,29:33.2,3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,3249,Verona Pl & Fulton St,40.68035608,-73.9476791,17180,Subscriber,1980,1
1239,04:24.6,25:03.6,499,Broadway & W 60 St,40.76915505,-73.98191841,3320,Central Park West & W 100 St,40.79406661,-73.96286845,31119,Subscriber,1977,1
633,15:09.6,25:43.1,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3342,Pioneer St & Richards St,40.6777748,-74.0094613,38948,Customer,1969,0
687,44:12.4,55:40.1,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3255,8 Ave & W 31 St,40.75058535,-73.99468482,39475,Subscriber,1990,1
247,45:40.6,49:48.5,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,382,University Pl & E 14 St,40.73492695,-73.99200509,17993,Subscriber,1994,1
292,03:11.8,08:04.0,3469,India St & West St,40.73181402,-73.95995021,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,15309,Subscriber,1981,2
505,23:46.3,32:11.5,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,33427,Subscriber,1993,2
371,55:35.9,01:47.3,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,30590,Subscriber,1963,1
767,43:31.3,56:19.2,484,W 44 St & 5 Ave,40.75500254,-73.98014437,388,W 26 St & 10 Ave,40.74971775,-74.00295035,27526,Subscriber,1963,1
1303,50:12.8,11:56.0,532,S 5 Pl & S 5 St,40.710451,-73.960876,262,Washington Park,40.6917823,-73.9737299,28921,Customer,1969,0
2802,15:40.0,02:22.5,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,388,W 26 St & 10 Ave,40.74971775,-74.00295035,18828,Customer,2000,0
600,05:29.7,15:30.4,382,University Pl & E 14 St,40.73492695,-73.99200509,393,E 5 St & Avenue C,40.72299208,-73.97995466,32642,Subscriber,1986,1
405,31:46.5,38:32.0,3617,28 Ave & 35 St,40.7671,-73.9169858,3572,34 Ave & 38 St,40.756913,-73.921631,34131,Subscriber,1981,1
1147,20:52.2,39:59.7,332,Cherry St,40.71219906,-73.97948148,249,Harrison St & Hudson St,40.71870987,-74.0090009,35084,Subscriber,1951,1
947,26:45.1,42:32.3,3747,E 84 St & 3 Ave,40.77755374,-73.9551276,422,W 59 St & 10 Ave,40.770513,-73.988038,38441,Subscriber,1990,1
431,03:15.0,10:26.2,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,39710,Subscriber,1992,1
241,45:44.4,49:45.7,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,3505,Lexington Ave & E 127 St,40.805726,-73.936322,38903,Subscriber,1986,1
943,08:03.5,23:46.8,432,E 7 St & Avenue A,40.72621788,-73.98379855,405,Washington St & Gansevoort St,40.739323,-74.008119,31558,Subscriber,1989,2
196,04:14.9,07:31.0,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,30336,Subscriber,1987,1
3247,28:35.8,22:43.3,3368,5 Ave & 3 St,40.6728155,-73.98352355,3243,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,16136,Subscriber,1975,2
271,36:38.5,41:09.5,347,Greenwich St & W Houston St,40.728846,-74.008591,3467,W Broadway & Spring Street,40.72494672,-74.00165856,28282,Subscriber,1980,1
178,28:14.3,31:13.3,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,31044,Subscriber,1991,1
582,38:34.9,48:17.0,2008,Little West St & 1 Pl,40.70569254,-74.01677685,304,Broadway & Battery Pl,40.70463334,-74.01361706,32105,Subscriber,1978,2
1170,14:36.7,34:07.2,3096,Union Ave & N 12 St,40.71924,-73.95242,401,Allen St & Rivington St,40.72019576,-73.98997825,38907,Subscriber,1991,1
1325,16:31.0,38:37.0,3467,W Broadway & Spring Street,40.72494672,-74.00165856,268,Howard St & Centre St,40.71910537,-73.99973337,39221,Customer,1969,0
907,35:55.9,51:03.2,505,6 Ave & W 33 St,40.74901271,-73.98848395,447,8 Ave & W 52 St,40.76370739,-73.9851615,16896,Customer,1995,1
2083,38:59.9,13:43.6,363,West Thames St,40.70834698,-74.01713445,501,FDR Drive & E 35 St,40.744219,-73.97121214,30106,Subscriber,1982,1
665,44:59.4,56:04.8,268,Howard St & Centre St,40.71910537,-73.99973337,497,E 17 St & Broadway,40.73704984,-73.99009296,39025,Subscriber,1961,2
494,45:45.2,53:59.8,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3108,Nassau Ave & Russell St,40.72557,-73.94434,39197,Customer,1983,2
211,04:06.8,07:38.7,116,W 17 St & 8 Ave,40.74177603,-74.00149746,459,W 20 St & 11 Ave,40.746745,-74.007756,38769,Subscriber,1988,2
658,45:52.7,56:51.6,3467,W Broadway & Spring Street,40.72494672,-74.00165856,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,15539,Subscriber,1993,1
1032,33:08.6,50:21.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,34332,Subscriber,1974,1
517,28:59.1,37:37.1,435,W 21 St & 6 Ave,40.74173969,-73.99415556,362,Broadway & W 37 St,40.75172632,-73.98753523,25315,Subscriber,1993,2
500,04:27.0,12:47.9,490,8 Ave & W 33 St,40.751551,-73.993934,478,11 Ave & W 41 St,40.76030096,-73.99884222,35185,Subscriber,1983,1
1928,05:02.9,37:11.5,490,8 Ave & W 33 St,40.751551,-73.993934,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,31290,Subscriber,1973,2
259,46:44.2,51:03.5,313,Washington Ave & Park Ave,40.69610226,-73.96751037,3787,Dock 72 Way & Market St,40.69985,-73.97141,38592,Subscriber,1977,1
370,24:18.1,30:28.8,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3086,Graham Ave & Conselyea St,40.715143,-73.944507,31885,Subscriber,1984,1
807,17:50.1,31:17.3,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,39859,Customer,1969,0
599,28:59.9,38:59.3,470,W 20 St & 8 Ave,40.74345335,-74.00004031,293,Lafayette St & E 8 St,40.73020661,-73.99102628,38406,Subscriber,1964,1
787,29:04.0,42:11.4,514,12 Ave & W 40 St,40.76087502,-74.00277668,459,W 20 St & 11 Ave,40.746745,-74.007756,14926,Customer,1994,1
822,23:43.1,37:25.9,3507,Park Ave & E 124 St,40.8045555,-73.9396861,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,26755,Subscriber,1969,2
975,23:04.0,39:19.8,3617,28 Ave & 35 St,40.7671,-73.9169858,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,34024,Subscriber,1991,2
658,31:58.8,42:57.4,393,E 5 St & Avenue C,40.72299208,-73.97995466,303,Mercer St & Spring St,40.72362738,-73.99949601,15193,Subscriber,1996,1
756,58:09.0,10:45.7,393,E 5 St & Avenue C,40.72299208,-73.97995466,368,Carmine St & 6 Ave,40.73038599,-74.00214988,27246,Subscriber,1998,0
1061,47:00.8,04:41.9,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,30251,Customer,1988,1
242,14:09.3,18:11.7,3680,E 43 St & 5 Ave,40.75412081,-73.98025185,529,W 42 St & 8 Ave,40.7575699,-73.99098507,27193,Customer,1977,1
1213,45:39.0,05:52.8,447,8 Ave & W 52 St,40.76370739,-73.9851615,503,E 20 St & Park Ave,40.73827428,-73.98751968,16596,Subscriber,1949,1
1168,00:05.1,19:33.7,3321,Clinton St & Union St,40.6831164,-73.99785267,265,Stanton St & Chrystie St,40.72229346,-73.99147535,32763,Subscriber,1969,1
1420,51:26.8,15:07.1,405,Washington St & Gansevoort St,40.739323,-74.008119,3002,South End Ave & Liberty St,40.711512,-74.015756,19402,Customer,1969,0
669,47:49.5,58:58.8,3716,40 Ave & Crescent St,40.7535992,-73.93795609,3572,34 Ave & 38 St,40.756913,-73.921631,33377,Subscriber,1986,1
178,59:17.6,02:15.6,461,E 20 St & 2 Ave,40.73587678,-73.98205027,297,E 15 St & 3 Ave,40.734232,-73.986923,17444,Subscriber,1975,1
492,17:53.6,26:06.4,503,E 20 St & Park Ave,40.73827428,-73.98751968,517,Pershing Square South,40.751581,-73.97791,31947,Subscriber,1991,1
1689,36:40.6,04:50.0,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3524,19 St & 24 Ave,40.7774552,-73.9225403,38727,Subscriber,1985,2
452,12:46.0,20:18.7,441,E 52 St & 2 Ave,40.756014,-73.967416,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,16764,Subscriber,1977,1
450,05:34.1,13:04.6,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,32969,Customer,1991,1
1560,59:15.9,25:16.4,313,Washington Ave & Park Ave,40.69610226,-73.96751037,473,Rivington St & Chrystie St,40.72110063,-73.9919254,39090,Subscriber,1986,1
742,52:05.1,04:27.3,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,3656,E 2 St & Avenue A,40.72307749,-73.98583621,29996,Subscriber,1988,1
640,35:17.8,45:58.6,2012,E 27 St & 1 Ave,40.739445,-73.976806,486,Broadway & W 29 St,40.7462009,-73.98855723,29434,Subscriber,1981,1
1749,29:51.6,59:01.0,3320,Central Park West & W 100 St,40.79406661,-73.96286845,3552,W 113 St & Broadway,40.805973,-73.964928,26952,Customer,1988,1
1735,36:30.9,05:26.6,251,Mott St & Prince St,40.72317958,-73.99480012,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,27597,Customer,1992,1
350,08:37.3,14:28.1,2008,Little West St & 1 Pl,40.70569254,-74.01677685,195,Liberty St & Broadway,40.70905623,-74.01043382,33371,Subscriber,1964,1
223,10:04.9,13:48.7,3493,E 118 St & 3 Ave,40.799139,-73.9389152,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,32526,Subscriber,1991,2
1398,10:29.6,33:48.5,3456,Jackson St & Leonard St,40.71638032,-73.94821286,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,35238,Customer,1969,0
225,06:44.4,10:29.6,311,Norfolk St & Broome St,40.7172274,-73.98802084,342,Columbia St & Rivington St,40.71739973,-73.98016555,18909,Subscriber,1959,2
